,record_id,level,message
4,2709d7b1-22e1-4268-bcda-dc0c79f2878e,INFO,"Contact missing ORCID: contact['individual-name']='Krkosek, Martin' contact.get('organisation-name')='University of Toronto'"
5,2709d7b1-22e1-4268-bcda-dc0c79f2878e,INFO,"Contact missing ORCID: contact['individual-name']='Rogers, Luke' contact.get('organisation-name')='Fisheries and Oceans Canada'"
6,2709d7b1-22e1-4268-bcda-dc0c79f2878e,INFO,"Contact missing ORCID: contact['individual-name']='Godwin, Sean' contact.get('organisation-name')='Dalhousie University'"
7,2709d7b1-22e1-4268-bcda-dc0c79f2878e,INFO,Record isn't accesible via a standard data repository
0,5576c279-6d3a-4323-8104-0e1040d9906c,INFO,"Contact missing ORCID: contact['individual-name']='Krumhansl, K.' contact.get('organisation-name')=''"
1,5576c279-6d3a-4323-8104-0e1040d9906c,INFO,Record isn't accesible via a standard data repository
0,da040f55-984d-490d-b917-a67856de4bac,ERROR,Invalid resources.url.status_code: 404 for resources[0].url=https://github.com/HakaiInstitute/hakai-wetlab-seastars2024
1,da040f55-984d-490d-b917-a67856de4bac,INFO,Record isn't accesible via a standard data repository
0,b1d18883-a622-4f3c-9892-57564271e009,INFO,No version
1,b1d18883-a622-4f3c-9892-57564271e009,WARNING,No DOI defined
2,b1d18883-a622-4f3c-9892-57564271e009,WARNING,No funder
3,b1d18883-a622-4f3c-9892-57564271e009,WARNING,No publisher
4,b1d18883-a622-4f3c-9892-57564271e009,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
5,b1d18883-a622-4f3c-9892-57564271e009,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,b1d18883-a622-4f3c-9892-57564271e009,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
7,b1d18883-a622-4f3c-9892-57564271e009,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Research Institute'
8,b1d18883-a622-4f3c-9892-57564271e009,INFO,Record isn't accesible via a standard data repository
0,6a28454e-107a-4059-9b7d-e43bf8ee693b,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,6a28454e-107a-4059-9b7d-e43bf8ee693b,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
0,c4d3a53a-faa2-4c3e-bcd3-cfdb0aef0078,INFO,Record isn't accesible via a standard data repository
0,4a949e26-fe94-4f63-a3c6-a62e19301102,INFO,Record isn't accesible via a standard data repository
0,328b062b-3af6-4149-b90f-a85b99dc40eb,INFO,Record isn't accesible via a standard data repository
0,e14d0456-297e-4636-8e7c-c615791b165e,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
1,e14d0456-297e-4636-8e7c-c615791b165e,WARNING,"Contact missing ORCID: contact['individual-name']='VanMaanen, Derek' contact.get('organisation-name')='Hakai Institute'"
2,e14d0456-297e-4636-8e7c-c615791b165e,INFO,Record isn't accesible via a standard data repository
0,5fc21b4d-2dfa-4908-8aaf-90a82509324a,WARNING,"Contact missing ORCID: contact['individual-name']='Pyne, Katrina' contact.get('organisation-name')='Hakai Institute'"
1,5fc21b4d-2dfa-4908-8aaf-90a82509324a,INFO,Contact missing ORCID: contact['individual-name']='Whale Ecology & Conservation Lab' contact.get('organisation-name')='Dalhousie College'
2,5fc21b4d-2dfa-4908-8aaf-90a82509324a,INFO,Record isn't accesible via a standard data repository
0,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,INFO,No version
1,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,No DOI defined
2,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,No funder
3,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,No publisher
4,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
5,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,WARNING,"Contact missing ORCID: contact['individual-name']='McInnes, Will' contact.get('organisation-name')='Hakai Institute'"
7,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Research Institute'
8,f15f9c5e-08a6-4e9f-8ff5-a6126447e138,INFO,Record isn't accesible via a standard data repository
0,2b33a5f0-1172-41e4-8330-b4c77d1665c7,INFO,No version
1,2b33a5f0-1172-41e4-8330-b4c77d1665c7,INFO,Record isn't accesible via a standard data repository
0,f409100d-95e4-4933-a927-fdf8d3b83204,INFO,No version
1,f409100d-95e4-4933-a927-fdf8d3b83204,WARNING,No DOI defined
2,f409100d-95e4-4933-a927-fdf8d3b83204,WARNING,No funder
3,f409100d-95e4-4933-a927-fdf8d3b83204,WARNING,No publisher
4,f409100d-95e4-4933-a927-fdf8d3b83204,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
5,f409100d-95e4-4933-a927-fdf8d3b83204,ERROR,Invalid resources.url.status_code: 404 for resources[1].url=https://drive.google.com/open?id=12Spn0fnOC91dLOahgcf94_lrELHvXFX6
6,f409100d-95e4-4933-a927-fdf8d3b83204,ERROR,Empty resource name
7,f409100d-95e4-4933-a927-fdf8d3b83204,ERROR,Empty resource name
8,f409100d-95e4-4933-a927-fdf8d3b83204,INFO,Record isn't accesible via a standard data repository
0,432b05ce-8904-4094-94bf-b97fb6636e41,INFO,Record isn't accesible via a standard data repository
0,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,Title contains acronyms potentially
1,abd11340-660f-48b0-8bf0-9ccb142f513d,INFO,No version
2,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,No DOI defined
3,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
4,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
5,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,"Contact missing ORCID: contact['individual-name']='McInnes, Will' contact.get('organisation-name')='Hakai Institute'"
6,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
7,abd11340-660f-48b0-8bf0-9ccb142f513d,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
8,abd11340-660f-48b0-8bf0-9ccb142f513d,INFO,Record isn't accesible via a standard data repository
0,0f19ac6e-dc86-445b-b2da-7b61a389222e,INFO,No version
1,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,No DOI defined
2,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,No funder
3,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,No publisher
4,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,"Contact missing ORCID: contact['individual-name']='Keith Holmes, Jenn Burt, Keith Holmes, Jenn Burt' contact.get('organisation-name')='Hakai Institute'"
5,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,0f19ac6e-dc86-445b-b2da-7b61a389222e,WARNING,"Contact missing ORCID: contact['individual-name']='Keith Holmes, Jenn Burt, Keith Holmes, Jenn Burt' contact.get('organisation-name')='Hakai Institute'"
0,876027b6-cf37-4d49-8c3d-22d40b5f5b0b,INFO,No version
1,876027b6-cf37-4d49-8c3d-22d40b5f5b0b,WARNING,"Contact missing ORCID: contact['individual-name']='Hare, Alex' contact.get('organisation-name')='Hakai Institute'"
2,876027b6-cf37-4d49-8c3d-22d40b5f5b0b,WARNING,"Contact missing ORCID: contact['individual-name']='Hare, Alex' contact.get('organisation-name')='Hakai Institute'"
3,876027b6-cf37-4d49-8c3d-22d40b5f5b0b,INFO,Record isn't accesible via a standard data repository
0,98bc62c7-d6a4-42bd-9110-c8021380d8a5,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
1,98bc62c7-d6a4-42bd-9110-c8021380d8a5,INFO,"Contact missing ORCID: contact['individual-name']='Closs, Alana' contact.get('organisation-name')=''"
2,98bc62c7-d6a4-42bd-9110-c8021380d8a5,WARNING,"Contact missing ORCID: contact['individual-name']='Hall, Kyle' contact.get('organisation-name')='Hakai Institute'"
3,98bc62c7-d6a4-42bd-9110-c8021380d8a5,WARNING,"Contact missing ORCID: contact['individual-name']='VanMaanen, Derek' contact.get('organisation-name')='Hakai Institute'"
4,98bc62c7-d6a4-42bd-9110-c8021380d8a5,INFO,"Contact missing ORCID: contact['individual-name']='Clark, Jennifer' contact.get('organisation-name')=''"
5,98bc62c7-d6a4-42bd-9110-c8021380d8a5,WARNING,"Contact missing ORCID: contact['individual-name']='Jordinson, Eva' contact.get('organisation-name')='Hakai Institute'"
6,98bc62c7-d6a4-42bd-9110-c8021380d8a5,INFO,"Contact missing ORCID: contact['individual-name']='Millard-Martin, Ben' contact.get('organisation-name')=''"
7,98bc62c7-d6a4-42bd-9110-c8021380d8a5,INFO,"Contact missing ORCID: contact['individual-name']='Rechsteiner, Erin' contact.get('organisation-name')=''"
8,98bc62c7-d6a4-42bd-9110-c8021380d8a5,INFO,Record isn't accesible via a standard data repository
0,f1aee211-bfab-46fd-b650-c5cacb782f40,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,f1aee211-bfab-46fd-b650-c5cacb782f40,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
2,f1aee211-bfab-46fd-b650-c5cacb782f40,WARNING,"Contact missing ORCID: contact['individual-name']='Giesbrecht, Ian' contact.get('organisation-name')='Hakai Institute'"
3,f1aee211-bfab-46fd-b650-c5cacb782f40,WARNING,"Contact missing ORCID: contact['individual-name']='Heathfield, Derek' contact.get('organisation-name')='Hakai Institute'"
4,f1aee211-bfab-46fd-b650-c5cacb782f40,INFO,Record isn't accesible via a standard data repository
0,0c864dea-998e-4a5e-94d3-c5fbda339eee,INFO,No version
1,0c864dea-998e-4a5e-94d3-c5fbda339eee,WARNING,No DOI defined
0,4a9b4584-a5ef-4baf-9d4a-bacf8e6a5d1d,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
0,074ffcad-2e2f-496c-9378-dec5289d4336,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,074ffcad-2e2f-496c-9378-dec5289d4336,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
0,7a9adcca-b0dc-462f-aa3f-9bb9209158be,INFO,No version
1,7a9adcca-b0dc-462f-aa3f-9bb9209158be,WARNING,No funder
2,7a9adcca-b0dc-462f-aa3f-9bb9209158be,WARNING,No publisher
3,7a9adcca-b0dc-462f-aa3f-9bb9209158be,WARNING,"Contact missing ORCID: contact['individual-name']='Pontier, Ondine' contact.get('organisation-name')='Hakai Institute'"
4,7a9adcca-b0dc-462f-aa3f-9bb9209158be,INFO,"Contact missing ORCID: contact['individual-name']='Burt, J.' contact.get('organisation-name')=''"
5,7a9adcca-b0dc-462f-aa3f-9bb9209158be,INFO,"Contact missing ORCID: contact['individual-name']='Okamoto, D.' contact.get('organisation-name')=''"
6,7a9adcca-b0dc-462f-aa3f-9bb9209158be,WARNING,"Contact missing ORCID: contact['individual-name']='Hessing-Lewis, Margot' contact.get('organisation-name')='Hakai Institute'"
7,7a9adcca-b0dc-462f-aa3f-9bb9209158be,WARNING,"Contact missing ORCID: contact['individual-name']='Pontier, Ondine' contact.get('organisation-name')='Hakai Institute'"
8,7a9adcca-b0dc-462f-aa3f-9bb9209158be,INFO,Record isn't accesible via a standard data repository
0,78efda1b-9688-4bcf-b16e-7167c17c0bcb,WARNING,Title contains acronyms potentially
1,78efda1b-9688-4bcf-b16e-7167c17c0bcb,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
2,78efda1b-9688-4bcf-b16e-7167c17c0bcb,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
0,139df6dd-772b-424f-b830-30a5ba6abfc6,ERROR,Invalid resources.url.status_code: 404 for resources[1].url=https://github.com/HakaiInstitute/hakai-zooplankton-microscopy-dataset
1,139df6dd-772b-424f-b830-30a5ba6abfc6,INFO,Record isn't accesible via a standard data repository
0,37440dfd-53f8-462b-a544-b6c8d39c44cd,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,37440dfd-53f8-462b-a544-b6c8d39c44cd,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
2,37440dfd-53f8-462b-a544-b6c8d39c44cd,INFO,Record isn't accesible via a standard data repository
0,cb9c0488-666b-4869-9ca4-04d7125fdf8a,WARNING,Title contains acronyms potentially
1,cb9c0488-666b-4869-9ca4-04d7125fdf8a,INFO,No version
2,cb9c0488-666b-4869-9ca4-04d7125fdf8a,WARNING,No funder
3,cb9c0488-666b-4869-9ca4-04d7125fdf8a,WARNING,No publisher
4,cb9c0488-666b-4869-9ca4-04d7125fdf8a,WARNING,"Contact missing ORCID: contact['individual-name']='Evans, Wiley' contact.get('organisation-name')='Hakai Institute'"
5,cb9c0488-666b-4869-9ca4-04d7125fdf8a,WARNING,"Contact missing ORCID: contact['individual-name']='Evans, Wiley' contact.get('organisation-name')='Hakai Institute'"
6,cb9c0488-666b-4869-9ca4-04d7125fdf8a,INFO,Record isn't accesible via a standard data repository
0,782fef82-e6e7-451d-a7ac-39d08129c1d3,INFO,No version
1,782fef82-e6e7-451d-a7ac-39d08129c1d3,ERROR,Invalid distributor organisation-name: organization_name='Wild Salmon Centre' expects 'Hakai Institute'
2,782fef82-e6e7-451d-a7ac-39d08129c1d3,WARNING,No funder
3,782fef82-e6e7-451d-a7ac-39d08129c1d3,WARNING,No publisher
4,782fef82-e6e7-451d-a7ac-39d08129c1d3,INFO,"Contact missing ORCID: contact['individual-name']='Atlas, Will' contact.get('organisation-name')='Wild Salmon Centre'"
5,782fef82-e6e7-451d-a7ac-39d08129c1d3,INFO,"Contact missing organization ROR:  contact['individual-name']='Atlas, Will' contact['organisation-name']='Wild Salmon Centre'"
6,782fef82-e6e7-451d-a7ac-39d08129c1d3,WARNING,"Contact missing ORCID: contact['individual-name']='Giesbrecht, Ian' contact.get('organisation-name')='Hakai Institute'"
7,782fef82-e6e7-451d-a7ac-39d08129c1d3,WARNING,"Contact missing ORCID: contact['individual-name']='Haughton, Emily' contact.get('organisation-name')='Hakai Institute'"
8,782fef82-e6e7-451d-a7ac-39d08129c1d3,INFO,Record isn't accesible via a standard data repository
0,75b60436-da51-4ccf-b14a-27f45f782b2b,WARNING,"Contact missing ORCID: contact['individual-name']='Mackenzie, Chris' contact.get('organisation-name')='Hakai Institute'"
1,75b60436-da51-4ccf-b14a-27f45f782b2b,INFO,"Contact missing ORCID: contact['individual-name']='Hannah, Charles' contact.get('organisation-name')='Fisheries and Oceans Canada'"
2,75b60436-da51-4ccf-b14a-27f45f782b2b,INFO,Record isn't accesible via a standard data repository
0,e8414189-54c9-4311-874e-b97f9b7916ae,INFO,"Contact missing ORCID: contact['individual-name']='Fletcher, Nathaniel' contact.get('organisation-name')='University of California, Santa Cruz'"
1,e8414189-54c9-4311-874e-b97f9b7916ae,INFO,Record isn't accesible via a standard data repository
0,7149f4c2-1e3d-4df7-8e37-fab3d36eba58,INFO,Record isn't accesible via a standard data repository
0,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,ERROR,No projects associated
1,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,INFO,No version
2,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,No DOI defined
3,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,No funder
4,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,"Contact missing ORCID: contact['individual-name']='Reshitnyk, Luba' contact.get('organisation-name')='Hakai Institute'"
5,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
6,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
7,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,"Contact missing ORCID: contact['individual-name']='Reshitnyk, Luba' contact.get('organisation-name')='Hakai Institute'"
8,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
9,017ab2c4-70ea-484a-ae6c-7d441d2ba19d,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
0,57770468-42a9-4654-bf7d-7672939ed002,WARNING,Title contains acronyms potentially
1,57770468-42a9-4654-bf7d-7672939ed002,INFO,No version
2,57770468-42a9-4654-bf7d-7672939ed002,WARNING,No DOI defined
3,57770468-42a9-4654-bf7d-7672939ed002,WARNING,No publisher
4,57770468-42a9-4654-bf7d-7672939ed002,WARNING,"Contact missing ORCID: contact['individual-name']='LiDAR Research Group, UNBC' contact.get('organisation-name')='Hakai Institute'"
5,57770468-42a9-4654-bf7d-7672939ed002,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,57770468-42a9-4654-bf7d-7672939ed002,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
7,57770468-42a9-4654-bf7d-7672939ed002,INFO,Record isn't accesible via a standard data repository
0,96b5a7f2-5f23-413a-b060-d268bcff83ba,WARNING,Title contains acronyms potentially
1,96b5a7f2-5f23-413a-b060-d268bcff83ba,INFO,DOI is not redirecting to Hakai's catalogue: https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0246099
2,96b5a7f2-5f23-413a-b060-d268bcff83ba,INFO,"Contact missing ORCID: contact['individual-name']='Hales, Burke' contact.get('organisation-name')='Oregon State University'"
0,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,INFO,No version
1,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,WARNING,No DOI defined
2,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,WARNING,No funder
3,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,WARNING,"Contact missing ORCID: contact['individual-name']='Frazer, Gordon W.' contact.get('organisation-name')='Hakai Institute'"
4,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team Hakai' contact.get('organisation-name')='Hakai Institute'
5,a7a3cb32-66ff-4dcb-b05a-2c71511bd115,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team Hakai' contact.get('organisation-name')='Hakai Institute'
0,d70bcd3d-dc07-479f-856f-ad70d11c51f1,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,d70bcd3d-dc07-479f-856f-ad70d11c51f1,INFO,"Contact missing ORCID: contact['individual-name']='Menounos, Brian' contact.get('organisation-name')='Geological Survey of Canada'"
2,d70bcd3d-dc07-479f-856f-ad70d11c51f1,INFO,Record isn't accesible via a standard data repository
0,44754736-c8be-49b1-8806-a0ca4a78255a,INFO,No version
1,44754736-c8be-49b1-8806-a0ca4a78255a,WARNING,No DOI defined
2,44754736-c8be-49b1-8806-a0ca4a78255a,WARNING,"Contact missing ORCID: contact['individual-name']='Remote Sensing Team, Terra' contact.get('organisation-name')='Hakai Institute'"
3,44754736-c8be-49b1-8806-a0ca4a78255a,INFO,"Contact missing ORCID: contact['individual-name']='Frazer, Gordon' contact.get('organisation-name')='University of Northern British Columbia'"
4,44754736-c8be-49b1-8806-a0ca4a78255a,INFO,"Contact missing ORCID: contact['individual-name']='Mostyn, David' contact.get('organisation-name')='Terra Remote Sensing Inc.'"
5,44754736-c8be-49b1-8806-a0ca4a78255a,INFO,"Contact missing organization ROR:  contact['individual-name']='Mostyn, David' contact['organisation-name']='Terra Remote Sensing Inc.'"
6,44754736-c8be-49b1-8806-a0ca4a78255a,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
7,44754736-c8be-49b1-8806-a0ca4a78255a,INFO,Record isn't accesible via a standard data repository
0,6a1254e5-3815-4289-ba1c-984fb84dc1fe,INFO,No version
1,6a1254e5-3815-4289-ba1c-984fb84dc1fe,WARNING,"Contact missing ORCID: contact['individual-name']='Viner, Nick' contact.get('organisation-name')='Hakai Institute'"
2,6a1254e5-3815-4289-ba1c-984fb84dc1fe,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
3,6a1254e5-3815-4289-ba1c-984fb84dc1fe,INFO,Record isn't accesible via a standard data repository
0,cc016896-78d9-46e8-887d-6c1dd106c0e8,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
1,cc016896-78d9-46e8-887d-6c1dd106c0e8,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
2,cc016896-78d9-46e8-887d-6c1dd106c0e8,INFO,Record isn't accesible via a standard data repository
0,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,INFO,No version
1,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,WARNING,No DOI defined
2,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,WARNING,No funder
3,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,WARNING,No publisher
4,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
5,0c08a4f0-b28c-40fe-aaa8-a03113a7c735,WARNING,"Contact missing ORCID: contact['individual-name']='Reshitnyk, Luba' contact.get('organisation-name')='Hakai Institute'"
0,83f387d2-f77e-4921-af15-e064d87ad01a,WARNING,Title contains acronyms potentially
1,83f387d2-f77e-4921-af15-e064d87ad01a,WARNING,"Contact missing ORCID: contact['individual-name']='Heathfield, Derek' contact.get('organisation-name')='Hakai Institute'"
2,83f387d2-f77e-4921-af15-e064d87ad01a,WARNING,"Contact missing ORCID: contact['individual-name']='Weatherston, Jorin' contact.get('organisation-name')='Hakai Institute'"
3,83f387d2-f77e-4921-af15-e064d87ad01a,WARNING,"Contact missing ORCID: contact['individual-name']='Brown, Mat' contact.get('organisation-name')='Hakai Institute'"
4,83f387d2-f77e-4921-af15-e064d87ad01a,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='GeoBC'
5,83f387d2-f77e-4921-af15-e064d87ad01a,INFO,Record isn't accesible via a standard data repository
0,1a9a5aae-41ee-4272-a52e-6c37abedfbff,INFO,Record isn't accesible via a standard data repository
0,ee2eec87-7a78-4a7f-87b7-54347a6c3b2f,WARNING,Title contains acronyms potentially
1,ee2eec87-7a78-4a7f-87b7-54347a6c3b2f,INFO,No version
2,ee2eec87-7a78-4a7f-87b7-54347a6c3b2f,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
3,ee2eec87-7a78-4a7f-87b7-54347a6c3b2f,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
0,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
1,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Closs, Alana' contact.get('organisation-name')='Hakai Institute'"
2,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Millard-Martin, Ben' contact.get('organisation-name')='Hakai Institute'"
3,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Hall, Kyle' contact.get('organisation-name')='Hakai Institute'"
4,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Morris, Angela' contact.get('organisation-name')='Hakai Institute'"
5,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Rechsteiner, Erin' contact.get('organisation-name')='Hakai Institute'"
6,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='Opie, Rumer' contact.get('organisation-name')='Hakai Institute'"
7,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,INFO,"Contact missing ORCID: contact['individual-name']='Prinzing, Tanya' contact.get('organisation-name')=''"
8,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,INFO,"Contact missing ORCID: contact['individual-name']='Clark, Jennifer' contact.get('organisation-name')=''"
9,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,WARNING,"Contact missing ORCID: contact['individual-name']='VanMaanen, Derek' contact.get('organisation-name')='Hakai Institute'"
10,a8f61379-14f9-4ccc-bc9b-4408ba8340d7,INFO,Record isn't accesible via a standard data repository
0,75a7ec78-6f48-41f3-92c4-9b734206d6af,ERROR,No projects associated
1,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,Title contains acronyms potentially
2,75a7ec78-6f48-41f3-92c4-9b734206d6af,INFO,No version
3,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,No DOI defined
4,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,No funder
5,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,"Contact missing ORCID: contact['individual-name']='Technology Team, Geospatial' contact.get('organisation-name')='Hakai Institute'"
6,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
7,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,"Contact missing ORCID: contact['individual-name']='McInnes, Will' contact.get('organisation-name')='Hakai Institute'"
8,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,"Contact missing ORCID: contact['individual-name']='Technology Team, Geospatial' contact.get('organisation-name')='Hakai Institute'"
9,75a7ec78-6f48-41f3-92c4-9b734206d6af,WARNING,"Contact missing ORCID: contact['individual-name']='Holmes, Keith' contact.get('organisation-name')='Hakai Institute'"
0,8c6f32be-1f60-4fcb-bf8b-a63cbac302f7,INFO,No version
