,record_id,level,message
15,93e3d25f-11ee-4065-b653-2e8fc3cbb663,WARNING,Contact missing organization ROR:  contact['individual-name']='Luba Reshitnyk' contact['organisation-name']='Hakai Institute'
16,93e3d25f-11ee-4065-b653-2e8fc3cbb663,WARNING,Record isn't accesible via a general public repository
0,c1485bcd-2b82-4f5e-a38e-a22269521a04,INFO,Title is greater than 60 characters
1,c1485bcd-2b82-4f5e-a38e-a22269521a04,INFO,No version
2,c1485bcd-2b82-4f5e-a38e-a22269521a04,WARNING,No DOI defined
3,c1485bcd-2b82-4f5e-a38e-a22269521a04,WARNING,No funder
4,c1485bcd-2b82-4f5e-a38e-a22269521a04,WARNING,No publisher
5,c1485bcd-2b82-4f5e-a38e-a22269521a04,WARNING,Record isn't accesible via a general public repository
0,5cbd59f7-f24c-428b-aca9-73760131586e,ERROR,No projects associated
1,5cbd59f7-f24c-428b-aca9-73760131586e,INFO,Title is greater than 60 characters
2,5cbd59f7-f24c-428b-aca9-73760131586e,INFO,No version
3,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,No DOI defined
4,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,No funder
5,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Contact missing organization ROR:  contact['individual-name']='Hakai Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
7,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Contact missing ORCID: contact['individual-name']='Derek Heathfield' contact.get('organisation-name')='Hakai Institute'
8,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Contact missing organization ROR:  contact['individual-name']='Derek Heathfield' contact['organisation-name']='Hakai Institute'
9,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
10,5cbd59f7-f24c-428b-aca9-73760131586e,WARNING,Record isn't accesible via a general public repository
0,c631bd48-827d-4f0f-9fb4-4926001b1956,WARNING,Title contains acronyms potentially
1,c631bd48-827d-4f0f-9fb4-4926001b1956,INFO,Title is greater than 60 characters
2,c631bd48-827d-4f0f-9fb4-4926001b1956,INFO,No version
3,c631bd48-827d-4f0f-9fb4-4926001b1956,WARNING,No funder
4,c631bd48-827d-4f0f-9fb4-4926001b1956,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial' contact.get('organisation-name')='Hakai Institute'
5,c631bd48-827d-4f0f-9fb4-4926001b1956,WARNING,Record isn't accesible via a general public repository
0,ab40c8e6-9d88-40cf-b288-948f61612472,ERROR,No projects associated
1,ab40c8e6-9d88-40cf-b288-948f61612472,INFO,Title is greater than 60 characters
2,ab40c8e6-9d88-40cf-b288-948f61612472,INFO,No version
3,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,No funder
4,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,Contact missing ORCID: contact['individual-name']='Maartje C. Korver' contact.get('organisation-name')='Hakai Institute'
5,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,Contact missing organization ROR:  contact['individual-name']='Maartje C. Korver' contact['organisation-name']='Hakai Institute'
6,ab40c8e6-9d88-40cf-b288-948f61612472,INFO,Contact missing ORCID: contact['individual-name']='H. J. van Meerveld' contact.get('organisation-name')=''
7,ab40c8e6-9d88-40cf-b288-948f61612472,INFO,Contact missing ORCID: contact['individual-name']='William C. Floyd' contact.get('organisation-name')=''
8,ab40c8e6-9d88-40cf-b288-948f61612472,INFO,Contact missing ORCID: contact['individual-name']='M. J. Waterloo' contact.get('organisation-name')=''
9,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,Contact missing ORCID: contact['individual-name']='Matthew Henderson' contact.get('organisation-name')='Hakai Institute'
10,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,Contact missing organization ROR:  contact['individual-name']='Matthew Henderson' contact['organisation-name']='Hakai Institute'
11,ab40c8e6-9d88-40cf-b288-948f61612472,WARNING,Record isn't accesible via a general public repository
0,7bbeb996-86f2-46d9-9702-a3dc89775fb4,ERROR,No projects associated
1,7bbeb996-86f2-46d9-9702-a3dc89775fb4,INFO,Title is greater than 60 characters
2,7bbeb996-86f2-46d9-9702-a3dc89775fb4,INFO,No version
3,7bbeb996-86f2-46d9-9702-a3dc89775fb4,WARNING,No DOI defined
4,7bbeb996-86f2-46d9-9702-a3dc89775fb4,WARNING,"Contact missing ORCID: contact['individual-name']='Davidson, Katie H.' contact.get('organisation-name')='Hakai Institute'"
5,7bbeb996-86f2-46d9-9702-a3dc89775fb4,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
6,7bbeb996-86f2-46d9-9702-a3dc89775fb4,WARNING,Record isn't accesible via a general public repository
0,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,ERROR,No projects associated
1,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,Title contains acronyms potentially
2,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,INFO,Title is greater than 60 characters
3,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,INFO,No version
4,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,No DOI defined
5,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,No funder
6,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,No publisher
7,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,"Contact missing ORCID: contact['individual-name']='Evans, Wiley' contact.get('organisation-name')='Hakai Institute'"
8,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,"Contact missing organization ROR:  contact['individual-name']='Evans, Wiley' contact['organisation-name']='Hakai Institute'"
9,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
10,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='NOAA'
11,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='University of Alaska Fairbanks Ocean Acidification Research Center'
12,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Dakunalytics'
13,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,ERROR,Invalid resources.url.status_code: 404 for resources[0].url=https://catalogue.hakai.org/erddap/tabledap/KodiakBoL5min.html
14,7dcdf013-66f1-4d91-9596-4b0bebad6b3a,WARNING,Record isn't accesible via a general public repository
0,6e8e8de0-f036-462e-86ac-9d165843935c,ERROR,No projects associated
1,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,Title is greater than 60 characters
2,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,No version
3,6e8e8de0-f036-462e-86ac-9d165843935c,WARNING,No funder
4,6e8e8de0-f036-462e-86ac-9d165843935c,WARNING,No publisher
5,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,Contact missing ORCID: contact['individual-name']='Natalie Mahara' contact.get('organisation-name')='University of British Columbia'
6,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,Contact missing organization ROR:  contact['individual-name']='Natalie Mahara' contact['organisation-name']='University of British Columbia'
7,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,Contact missing ORCID: contact['individual-name']='Brian Hunt' contact.get('organisation-name')='University of British Columbia'
8,6e8e8de0-f036-462e-86ac-9d165843935c,INFO,Contact missing organization ROR:  contact['individual-name']='Brian Hunt' contact['organisation-name']='University of British Columbia'
9,6e8e8de0-f036-462e-86ac-9d165843935c,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
10,6e8e8de0-f036-462e-86ac-9d165843935c,WARNING,Record isn't accesible via a general public repository
0,709f3c42-30e9-45de-a34b-4bb241c1054f,ERROR,No projects associated
1,709f3c42-30e9-45de-a34b-4bb241c1054f,INFO,Title is greater than 60 characters
2,709f3c42-30e9-45de-a34b-4bb241c1054f,INFO,No version
3,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,No DOI defined
4,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,No funder
5,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,No publisher
6,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
7,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Contact missing ORCID: contact['individual-name']='Jessy Barrette' contact.get('organisation-name')='Hakai Institute'
8,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Contact missing organization ROR:  contact['individual-name']='Jessy Barrette' contact['organisation-name']='Hakai Institute'
9,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Contact missing ORCID: contact['individual-name']='Pramod Thupaki' contact.get('organisation-name')='Hakai Institute'
10,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Contact missing organization ROR:  contact['individual-name']='Pramod Thupaki' contact['organisation-name']='Hakai Institute'
11,709f3c42-30e9-45de-a34b-4bb241c1054f,INFO,Contact missing ORCID: contact['individual-name']='Brian Timmer' contact.get('organisation-name')='University Of Victoria'
12,709f3c42-30e9-45de-a34b-4bb241c1054f,INFO,Contact missing organization ROR:  contact['individual-name']='Brian Timmer' contact['organisation-name']='University Of Victoria'
13,709f3c42-30e9-45de-a34b-4bb241c1054f,WARNING,Record isn't accesible via a general public repository
0,9896301f-f57d-4c03-9548-89f1c86900d6,INFO,No version
1,9896301f-f57d-4c03-9548-89f1c86900d6,WARNING,No funder
2,9896301f-f57d-4c03-9548-89f1c86900d6,WARNING,Contact missing ORCID: contact['individual-name']='Airborne Coastal Observatory' contact.get('organisation-name')='Hakai Institute'
3,9896301f-f57d-4c03-9548-89f1c86900d6,WARNING,Record isn't accesible via a general public repository
0,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,INFO,Title is greater than 60 characters
1,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,No funder
2,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,No publisher
3,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing ORCID: contact['individual-name']='Froese, Tyrel' contact.get('organisation-name')='Hakai Institute'"
4,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing organization ROR:  contact['individual-name']='Froese, Tyrel' contact['organisation-name']='Hakai Institute'"
5,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
6,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing organization ROR:  contact['individual-name']='Sadlier-Brown, Gillian' contact['organisation-name']='Hakai Institute'"
7,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing ORCID: contact['individual-name']='Hessing-Lewis, Margot' contact.get('organisation-name')='Hakai Institute'"
8,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing organization ROR:  contact['individual-name']='Hessing-Lewis, Margot' contact['organisation-name']='Hakai Institute'"
9,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing ORCID: contact['individual-name']='Gehman, Alyssa' contact.get('organisation-name')='Hakai Institute'"
10,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,"Contact missing organization ROR:  contact['individual-name']='Gehman, Alyssa' contact['organisation-name']='Hakai Institute'"
11,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,WARNING,Record isn't accesible via a general public repository
0,e191b744-6d69-423c-bd42-75f6e466a460,INFO,Title is greater than 60 characters
1,e191b744-6d69-423c-bd42-75f6e466a460,INFO,No version
2,e191b744-6d69-423c-bd42-75f6e466a460,WARNING,No DOI defined
3,e191b744-6d69-423c-bd42-75f6e466a460,ERROR,Invalid distributor organisation-name: organization_name='Hakai Geospatial' expects 'Hakai Institute'
4,e191b744-6d69-423c-bd42-75f6e466a460,WARNING,No funder
5,e191b744-6d69-423c-bd42-75f6e466a460,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Geospatial'
6,e191b744-6d69-423c-bd42-75f6e466a460,WARNING,Record isn't accesible via a general public repository
0,9d84c839-e2b6-4fd7-8908-74b98d779de1,INFO,Title is greater than 60 characters
1,9d84c839-e2b6-4fd7-8908-74b98d779de1,WARNING,No DOI defined
2,9d84c839-e2b6-4fd7-8908-74b98d779de1,ERROR,Invalid distributor organisation-name: organization_name='Hakai Geospatial' expects 'Hakai Institute'
3,9d84c839-e2b6-4fd7-8908-74b98d779de1,WARNING,No funder
4,9d84c839-e2b6-4fd7-8908-74b98d779de1,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
5,9d84c839-e2b6-4fd7-8908-74b98d779de1,INFO,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Geospatial'
6,9d84c839-e2b6-4fd7-8908-74b98d779de1,WARNING,Record isn't accesible via a general public repository
0,8402b766-c491-4d85-83bd-d79fd938e5e6,ERROR,No projects associated
1,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Title is greater than 60 characters
2,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,No version
3,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,No funder
4,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,No publisher
5,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,Contact missing ORCID: contact['individual-name']='Brett Johnson' contact.get('organisation-name')='Hakai Institute'
6,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,Contact missing organization ROR:  contact['individual-name']='Brett Johnson' contact['organisation-name']='Hakai Institute'
7,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,Contact missing ORCID: contact['individual-name']='Julian Gan' contact.get('organisation-name')='Hakai Institute'
8,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,Contact missing organization ROR:  contact['individual-name']='Julian Gan' contact['organisation-name']='Hakai Institute'
9,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing ORCID: contact['individual-name']='Sean Godwin' contact.get('organisation-name')='Simon Fraser University'
10,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing organization ROR:  contact['individual-name']='Sean Godwin' contact['organisation-name']='Simon Fraser University'
11,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing ORCID: contact['individual-name']='Martin Krkosek' contact.get('organisation-name')='University of Toronto'
12,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing organization ROR:  contact['individual-name']='Martin Krkosek' contact['organisation-name']='University of Toronto'
13,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing ORCID: contact['individual-name']='Brian Hunt' contact.get('organisation-name')='University of British Columbia'
14,8402b766-c491-4d85-83bd-d79fd938e5e6,INFO,Contact missing organization ROR:  contact['individual-name']='Brian Hunt' contact['organisation-name']='University of British Columbia'
15,8402b766-c491-4d85-83bd-d79fd938e5e6,WARNING,Record isn't accesible via a general public repository
0,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,INFO,Title is greater than 60 characters
1,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,INFO,No version
2,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,WARNING,No funder
3,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,WARNING,No publisher
4,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,WARNING,"Contact missing ORCID: contact['individual-name']='Zahner, Vanessa' contact.get('organisation-name')='Hakai Institute'"
5,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,INFO,"Contact missing ORCID: contact['individual-name']='Hunt, Brian' contact.get('organisation-name')='University of British Columbia'"
6,bf872a6c-217c-4e48-8d7d-0e8b196ab35f,WARNING,Record isn't accesible via a general public repository
0,75cb83ee-bcf0-4806-89a0-d400afdb5112,ERROR,No projects associated
1,75cb83ee-bcf0-4806-89a0-d400afdb5112,INFO,No version
2,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,No DOI defined
3,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,No funder
4,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,No publisher
5,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,Contact missing ORCID: contact['individual-name']='Keith Holmes' contact.get('organisation-name')='Hakai Institute'
6,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,Contact missing organization ROR:  contact['individual-name']='Keith Holmes' contact['organisation-name']='Hakai Institute'
7,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
8,75cb83ee-bcf0-4806-89a0-d400afdb5112,WARNING,Record isn't accesible via a general public repository
0,4d668de2-45b2-47c7-9180-f1b24b154b9e,ERROR,No projects associated
1,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,Title is greater than 60 characters
2,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,No version
3,4d668de2-45b2-47c7-9180-f1b24b154b9e,WARNING,No funder
4,4d668de2-45b2-47c7-9180-f1b24b154b9e,WARNING,No publisher
5,4d668de2-45b2-47c7-9180-f1b24b154b9e,WARNING,Contact missing ORCID: contact['individual-name']='Wiley Evans' contact.get('organisation-name')='Hakai Institute'
6,4d668de2-45b2-47c7-9180-f1b24b154b9e,WARNING,Contact missing organization ROR:  contact['individual-name']='Wiley Evans' contact['organisation-name']='Hakai Institute'
7,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing ORCID: contact['individual-name']='Geoffrey T. Lebon' contact.get('organisation-name')='Pacific Marine Environmental Laboratory, National Oceanic and Atmospheric Administration'"
8,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing organization ROR:  contact['individual-name']='Geoffrey T. Lebon' contact['organisation-name']='Pacific Marine Environmental Laboratory, National Oceanic and Atmospheric Administration'"
9,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing ORCID: contact['individual-name']='Christen D. Harrington' contact.get('organisation-name')='Alaska Marine Highway, Department of Transportation'"
10,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing organization ROR:  contact['individual-name']='Christen D. Harrington' contact['organisation-name']='Alaska Marine Highway, Department of Transportation'"
11,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,Contact missing ORCID: contact['individual-name']='Yuichiro Takeshita' contact.get('organisation-name')='Monterey Bay Aquarium Research Institute'
12,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,Contact missing organization ROR:  contact['individual-name']='Yuichiro Takeshita' contact['organisation-name']='Monterey Bay Aquarium Research Institute'
13,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing ORCID: contact['individual-name']='Allison Bidlack' contact.get('organisation-name')='Alaska Coastal Rainforest Center, University of Alaska Southeast'"
14,4d668de2-45b2-47c7-9180-f1b24b154b9e,INFO,"Contact missing organization ROR:  contact['individual-name']='Allison Bidlack' contact['organisation-name']='Alaska Coastal Rainforest Center, University of Alaska Southeast'"
15,4d668de2-45b2-47c7-9180-f1b24b154b9e,WARNING,Record isn't accesible via a general public repository
0,a30d7fce-421d-49b7-81ff-8f35d76dd96e,INFO,No version
1,a30d7fce-421d-49b7-81ff-8f35d76dd96e,WARNING,No funder
2,a30d7fce-421d-49b7-81ff-8f35d76dd96e,INFO,"Contact missing ORCID: contact['individual-name']='Waterloo, Maarten' contact.get('organisation-name')=''"
3,a30d7fce-421d-49b7-81ff-8f35d76dd96e,INFO,"Contact missing ORCID: contact['individual-name']='Oliver, Allison' contact.get('organisation-name')=''"
4,a30d7fce-421d-49b7-81ff-8f35d76dd96e,ERROR,Invalid resources.url.status_code: 404 for resources[1].url=https://drive.google.com/open?id=0B3dfJwMwT2k4RzNYOGFUcFNpUms
5,a30d7fce-421d-49b7-81ff-8f35d76dd96e,WARNING,Record isn't accesible via a general public repository
0,ca359476-7adb-4201-8cf6-19b8822c9df5,ERROR,No projects associated
1,ca359476-7adb-4201-8cf6-19b8822c9df5,INFO,Title is greater than 60 characters
2,ca359476-7adb-4201-8cf6-19b8822c9df5,INFO,No version
3,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,No DOI defined
4,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,No funder
5,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,Contact missing ORCID: contact['individual-name']='Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
6,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,Contact missing organization ROR:  contact['individual-name']='Geospatial Technology Team' contact['organisation-name']='Hakai Institute'
7,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,Contact missing ORCID: contact['individual-name']='Airborne Coastal Observatory' contact.get('organisation-name')='Airborne Coastal Observatory - Hakai Institute'
8,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,Contact missing organization ROR:  contact['individual-name']='Airborne Coastal Observatory' contact['organisation-name']='Airborne Coastal Observatory - Hakai Institute'
9,ca359476-7adb-4201-8cf6-19b8822c9df5,WARNING,Record isn't accesible via a general public repository
0,5f4ce516-9271-4e22-b605-9ba31d864509,INFO,Title is greater than 60 characters
1,5f4ce516-9271-4e22-b605-9ba31d864509,INFO,No version
2,5f4ce516-9271-4e22-b605-9ba31d864509,WARNING,No funder
3,5f4ce516-9271-4e22-b605-9ba31d864509,WARNING,Record isn't accesible via a general public repository
0,44e8eeb5-b67f-4719-a5e8-c86590e20197,INFO,Title is greater than 60 characters
1,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,No funder
2,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,No publisher
3,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing ORCID: contact['individual-name']='Sadlier-Brown, Gillian' contact.get('organisation-name')='Hakai Institute'"
4,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing organization ROR:  contact['individual-name']='Sadlier-Brown, Gillian' contact['organisation-name']='Hakai Institute'"
5,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing ORCID: contact['individual-name']='Hessing-Lewis, Margot' contact.get('organisation-name')='Hakai Institute'"
6,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing organization ROR:  contact['individual-name']='Hessing-Lewis, Margot' contact['organisation-name']='Hakai Institute'"
7,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing ORCID: contact['individual-name']='Gehman, Alyssa' contact.get('organisation-name')='Hakai Institute'"
8,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,"Contact missing organization ROR:  contact['individual-name']='Gehman, Alyssa' contact['organisation-name']='Hakai Institute'"
9,44e8eeb5-b67f-4719-a5e8-c86590e20197,WARNING,Record isn't accesible via a general public repository
0,8eff24e5-ec2b-48c2-a33e-49317b7ccbbe,INFO,Title is greater than 60 characters
1,8eff24e5-ec2b-48c2-a33e-49317b7ccbbe,WARNING,No DOI defined
2,8eff24e5-ec2b-48c2-a33e-49317b7ccbbe,WARNING,Record isn't accesible via a general public repository
0,8cdd33c6-0501-4ed1-a05b-e75f2542e249,INFO,Title is greater than 60 characters
1,8cdd33c6-0501-4ed1-a05b-e75f2542e249,INFO,No version
2,8cdd33c6-0501-4ed1-a05b-e75f2542e249,WARNING,No funder
3,8cdd33c6-0501-4ed1-a05b-e75f2542e249,WARNING,Contact missing ORCID: contact['individual-name']='Hakai Geospatial Technology Team' contact.get('organisation-name')='Hakai Institute'
4,8cdd33c6-0501-4ed1-a05b-e75f2542e249,WARNING,Record isn't accesible via a general public repository
0,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,ERROR,No projects associated
1,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Title contains acronyms potentially
2,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,INFO,Title is greater than 60 characters
3,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,INFO,No version
4,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,No funder
5,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,No publisher
6,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing ORCID: contact['individual-name']='Wiley Evans' contact.get('organisation-name')='Hakai Institute'
7,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing organization ROR:  contact['individual-name']='Wiley Evans' contact['organisation-name']='Hakai Institute'
8,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
9,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing ORCID: contact['individual-name']='Katie Pocock' contact.get('organisation-name')='Hakai Institute'
10,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing organization ROR:  contact['individual-name']='Katie Pocock' contact['organisation-name']='Hakai Institute'
11,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing ORCID: contact['individual-name']='Carrie Weekes' contact.get('organisation-name')='Hakai Institute'
12,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Contact missing organization ROR:  contact['individual-name']='Carrie Weekes' contact['organisation-name']='Hakai Institute'
13,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,WARNING,Record isn't accesible via a general public repository
0,6ff8052b-1018-47c7-9423-d3f14113f752,ERROR,No projects associated
1,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Title contains acronyms potentially
2,6ff8052b-1018-47c7-9423-d3f14113f752,INFO,Title is greater than 60 characters
3,6ff8052b-1018-47c7-9423-d3f14113f752,INFO,No version
4,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,No DOI defined
5,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,No funder
6,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Contact missing ORCID: contact['individual-name']='Keith Holmes' contact.get('organisation-name')='Hakai Institute'
7,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Contact missing organization ROR:  contact['individual-name']='Keith Holmes' contact['organisation-name']='Hakai Institute'
8,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Contact missing ORCID: contact['individual-name']='Will McInnes' contact.get('organisation-name')='Hakai Institute'
9,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Contact missing organization ROR:  contact['individual-name']='Will McInnes' contact['organisation-name']='Hakai Institute'
10,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Contact missing organization ROR:  contact['individual-name']='' contact['organisation-name']='Hakai Institute'
11,6ff8052b-1018-47c7-9423-d3f14113f752,WARNING,Record isn't accesible via a general public repository
0,e6d9b79d-0b80-45f4-9b49-bc6a6bc463a5,ERROR,No projects associated
1,e6d9b79d-0b80-45f4-9b49-bc6a6bc463a5,INFO,Title is greater than 60 characters
2,e6d9b79d-0b80-45f4-9b49-bc6a6bc463a5,INFO,No version
3,e6d9b79d-0b80-45f4-9b49-bc6a6bc463a5,WARNING,No DOI defined
4,e6d9b79d-0b80-45f4-9b49-bc6a6bc463a5,ERROR,Invalid distributor organisation-name: organization_name='Hakai Institute - Vancouver Island University' expects 'Hakai Institute'
